,id,product_uid,relevance,len_of_query,word_in_title,word_in_description
19260,59505,115916,1.67,3,1,1
19261,59507,115917,3.0,2,2,1
19262,59509,115919,2.33,1,0,1
19263,59514,115920,2.0,3,3,1
19264,59520,115921,3.0,4,3,3
19265,59523,115921,2.33,2,1,1
19266,59529,115921,3.0,3,3,3
19267,59533,115922,2.0,3,0,0
19268,59537,115923,1.33,3,1,1
19269,59539,115923,1.0,4,0,1
19270,59540,115923,2.0,3,1,1
19271,59541,115924,2.33,3,2,2
19272,59544,115926,2.33,3,2,2
19273,59547,115926,3.0,3,3,3
19274,59549,115926,2.33,4,2,2
19275,59550,115927,3.0,3,1,2
19276,59551,115927,2.67,4,4,4
19277,59553,115927,2.67,3,3,2
19278,59554,115927,3.0,2,1,2
19279,59557,115928,2.33,2,1,1
19280,59558,115929,3.0,1,1,1
19281,59560,115930,1.0,4,2,0
19282,59564,115932,2.67,3,2,2
19283,59569,115934,2.0,4,3,2
19284,59570,115935,1.67,2,0,1
19285,59571,115936,2.0,3,0,0
19286,59574,115936,2.0,3,1,1
19287,59577,115936,2.33,4,2,2
19288,59578,115937,2.0,3,1,1
19289,59580,115937,2.33,1,0,0
19290,59581,115938,2.33,2,1,1
19291,59587,115940,3.0,2,1,0
19292,59589,115941,2.67,2,2,1
19293,59592,115943,2.0,4,3,3
19294,59593,115943,3.0,2,2,2
19295,59594,115944,2.33,2,2,2
19296,59595,115945,2.67,3,2,2
19297,59598,115947,2.67,5,3,2
19298,59599,115947,2.67,3,3,2
19299,59602,115948,3.0,3,3,3
19300,59604,115949,3.0,4,4,4
19301,59617,115956,3.0,2,1,2
19302,59618,115957,2.33,2,2,2
19303,59619,115957,2.33,5,2,3
19304,59620,115958,3.0,2,2,2
19305,59622,115958,2.67,2,2,2
19306,59626,115960,3.0,8,6,6
19307,59631,115962,2.67,4,3,3
19308,59634,115962,2.0,4,3,4
19309,59639,115964,1.0,4,1,2
19310,59644,115964,1.33,5,2,2
19311,59646,115966,3.0,3,3,3
19312,59650,115968,2.0,7,1,3
19313,59658,115970,2.0,3,2,2
19314,59659,115971,3.0,2,2,2
19315,59662,115972,2.67,2,2,2
19316,59665,115975,3.0,2,2,2
19317,59666,115976,2.67,2,2,2
19318,59670,115978,3.0,1,1,0
19319,59674,115979,2.0,2,2,2
19320,59675,115980,3.0,3,1,1
19321,59677,115980,1.67,2,2,1
19322,59678,115981,3.0,4,2,3
19323,59679,115981,2.0,4,2,3
19324,59682,115983,2.0,2,1,0
19325,59683,115984,3.0,3,2,3
19326,59688,115985,3.0,3,3,1
19327,59690,115986,3.0,3,3,3
19328,59692,115987,1.67,2,1,1
19329,59699,115988,2.0,3,3,3
19330,59701,115988,2.67,4,4,4
19331,59708,115991,2.0,3,1,2
19332,59709,115991,3.0,2,0,0
19333,59710,115992,3.0,3,1,1
19334,59711,115992,2.67,4,1,1
19335,59713,115994,2.67,2,1,0
19336,59717,115996,1.0,5,2,2
19337,59721,115998,2.67,7,7,4
19338,59724,116000,2.67,4,2,2
19339,59725,116000,2.33,3,2,2
19340,59732,116003,2.0,6,4,4
19341,59744,116008,3.0,3,1,1
19342,59747,116009,2.67,2,2,0
19343,59751,116012,3.0,2,2,1
19344,59756,116013,2.33,2,1,1
19345,59759,116014,3.0,2,1,1
19346,59761,116015,1.67,3,2,0
19347,59766,116015,1.67,6,2,4
19348,59771,116015,2.67,2,0,2
19349,59774,116016,1.67,4,2,3
19350,59779,116018,2.0,3,2,2
19351,59781,116019,3.0,1,1,1
19352,59786,116021,1.67,5,2,2
19353,59787,116021,1.33,3,1,1
19354,59792,116022,2.33,2,2,2
19355,59793,116023,2.0,5,2,3
19356,59796,116025,3.0,4,2,1
19357,59799,116026,2.67,6,1,2
19358,59802,116027,1.67,2,1,1
19359,59816,116034,2.33,2,1,1
19360,59818,116035,1.33,4,1,0
19361,59821,116037,3.0,3,2,2
19362,59822,116038,3.0,1,1,1
19363,59823,116038,2.33,1,0,0
19364,59824,116039,2.0,5,2,2
19365,59827,116040,2.33,4,2,2
19366,59829,116041,2.67,2,2,2
19367,59832,116042,2.33,3,2,2
19368,59835,116042,3.0,3,3,3
19369,59836,116042,3.0,4,3,3
19370,59837,116042,2.67,3,2,2
19371,59838,116042,3.0,3,3,3
19372,59839,116042,3.0,3,2,2
19373,59840,116042,1.67,3,2,2
19374,59842,116043,2.67,4,3,3
19375,59843,116043,3.0,2,2,2
19376,59850,116044,3.0,3,3,3
19377,59855,116045,1.67,2,1,1
19378,59859,116046,1.67,1,1,1
19379,59860,116046,2.0,3,0,0
19380,59862,116047,1.67,1,1,1
19381,59863,116048,2.67,7,2,4
19382,59866,116048,2.67,5,4,4
19383,59869,116050,2.33,1,1,0
19384,59873,116053,3.0,2,2,1
19385,59875,116054,2.33,3,3,3
19386,59877,116054,3.0,2,2,2
19387,59879,116055,2.0,3,2,3
19388,59882,116056,2.33,3,2,2
19389,59883,116056,2.33,2,2,2
19390,59889,116058,1.33,4,3,4
19391,59893,116059,1.67,3,2,2
19392,59894,116059,2.33,5,4,4
19393,59895,116059,3.0,3,3,3
19394,59902,116060,2.33,2,1,1
19395,59903,116060,2.67,2,1,1
19396,59904,116061,3.0,2,2,1
19397,59908,116062,2.67,2,2,2
19398,59917,116066,2.33,2,2,2
19399,59919,116068,3.0,3,3,2
19400,59926,116070,3.0,3,0,2
19401,59928,116071,3.0,1,1,1
19402,59934,116075,3.0,3,2,3
19403,59938,116076,2.33,2,2,1
19404,59939,116077,1.67,3,3,3
19405,59943,116078,2.33,2,2,1
19406,59949,116081,2.67,3,1,3
19407,59951,116081,2.33,1,0,1
19408,59952,116081,2.67,1,0,1
19409,59953,116082,2.33,1,1,1
19410,59954,116083,2.33,2,0,1
19411,59960,116084,3.0,3,3,3
19412,59962,116084,1.67,2,0,0
19413,59964,116085,2.67,3,2,2
19414,59965,116085,1.0,1,0,0
19415,59970,116086,2.0,3,1,2
19416,59972,116087,3.0,2,1,1
19417,59979,116090,1.33,1,0,0
19418,59982,116091,1.67,3,1,1
19419,59984,116092,2.67,3,2,2
19420,59988,116095,2.67,3,0,1
19421,59991,116097,3.0,2,0,1
19422,59995,116098,3.0,2,2,2
19423,59997,116100,3.0,2,2,1
19424,60001,116103,1.33,4,0,0
19425,60002,116104,2.33,3,2,0
19426,60003,116104,2.67,1,0,1
19427,60005,116105,3.0,2,2,2
19428,60006,116106,2.33,2,1,1
19429,60008,116106,2.33,1,0,0
19430,60009,116106,1.33,4,1,3
19431,60013,116106,2.33,2,1,2
19432,60020,116110,2.67,1,1,1
19433,60023,116111,2.0,2,2,2
19434,60028,116112,3.0,4,4,4
19435,60031,116114,2.0,3,2,2
19436,60032,116115,3.0,1,1,0
19437,60034,116116,2.67,2,2,2
19438,60037,116117,3.0,3,1,2
19439,60039,116118,3.0,2,1,2
19440,60041,116118,2.33,5,2,3
19441,60042,116118,2.67,2,1,2
19442,60043,116118,1.67,4,0,1
19443,60057,116123,2.0,3,2,2
19444,60070,116125,1.67,2,1,1
19445,60072,116126,2.67,4,3,3
19446,60075,116127,2.33,3,2,1
19447,60080,116128,3.0,3,3,3
19448,60086,116130,2.67,2,1,1
19449,60089,116130,2.33,7,5,5
19450,60095,116131,2.67,3,2,2
19451,60097,116131,2.0,2,0,0
19452,60101,116131,1.67,4,1,1
19453,60103,116131,2.67,2,1,1
19454,60106,116131,2.33,3,0,1
19455,60107,116132,1.67,2,2,2
19456,60108,116132,3.0,4,3,4
19457,60110,116133,2.33,3,1,1
19458,60114,116135,2.67,3,3,3
19459,60121,116137,3.0,1,1,1
19460,60123,116138,2.67,3,2,2
19461,60126,116139,3.0,2,2,2
19462,60130,116140,2.33,3,2,2
19463,60131,116140,1.0,1,1,1
19464,60132,116140,1.67,3,2,1
19465,60134,116141,1.33,3,2,0
19466,60135,116141,2.0,4,1,2
19467,60140,116142,3.0,2,1,1
19468,60142,116142,2.33,4,2,3
19469,60144,116143,3.0,1,1,1
19470,60147,116145,2.33,3,2,2
19471,60157,116145,2.67,3,3,3
19472,60158,116145,2.0,4,2,3
19473,60159,116145,2.33,3,2,3
19474,60160,116146,2.0,2,2,2
19475,60165,116147,2.0,4,3,2
19476,60170,116150,1.67,3,1,1
19477,60180,116152,1.0,5,2,3
19478,60185,116154,1.33,4,2,2
19479,60186,116154,2.0,3,2,3
19480,60188,116155,2.0,3,3,3
19481,60189,116155,2.33,3,2,2
19482,60194,116158,2.67,4,3,1
19483,60195,116158,3.0,2,2,0
19484,60196,116159,2.67,3,2,2
19485,60197,116159,3.0,2,2,2
19486,60204,116162,1.0,2,0,0
19487,60208,116163,1.67,3,3,3
19488,60210,116163,1.67,3,1,1
19489,60211,116164,2.33,3,2,2
19490,60223,116170,2.33,2,1,1
19491,60225,116170,2.67,2,1,1
19492,60226,116170,3.0,3,2,2
19493,60227,116170,3.0,2,1,1
19494,60228,116170,2.67,1,1,1
19495,60230,116170,1.0,6,1,2
19496,60231,116171,3.0,1,1,1
19497,60238,116174,3.0,4,4,4
19498,60240,116174,1.33,5,4,4
19499,60242,116174,1.67,3,1,1
19500,60246,116174,2.33,2,0,0
19501,60247,116174,2.67,3,1,1
19502,60256,116175,3.0,4,4,4
19503,60261,116176,3.0,2,1,0
19504,60262,116177,2.67,4,3,3
19505,60265,116177,2.33,4,2,3
19506,60267,116177,2.67,3,3,3
19507,60270,116177,2.33,2,2,1
19508,60271,116178,3.0,3,3,3
19509,60272,116179,3.0,7,7,7
19510,60281,116180,2.33,3,2,2
19511,60284,116182,2.33,2,2,2
19512,60285,116183,2.67,2,2,2
19513,60290,116187,2.33,3,3,3
19514,60292,116187,2.33,4,1,2
19515,60294,116187,3.0,3,1,2
19516,60306,116193,3.0,3,3,3
19517,60307,116194,1.67,2,0,1
19518,60309,116194,1.0,3,0,3
19519,60310,116194,1.67,3,0,1
19520,60313,116195,2.67,3,3,0
19521,60315,116196,2.67,6,5,5
19522,60318,116198,2.33,3,2,2
19523,60321,116198,2.67,3,3,2
19524,60325,116201,2.67,3,2,3
19525,60326,116202,1.33,2,1,1
19526,60328,116204,1.67,2,0,0
19527,60334,116208,3.0,3,3,3
19528,60338,116210,2.0,5,3,4
19529,60343,116211,2.67,2,2,2
19530,60348,116212,2.67,3,3,3
19531,60351,116213,2.33,2,1,1
19532,60352,116214,2.67,2,2,2
19533,60354,116215,3.0,3,2,2
19534,60355,116215,2.33,3,1,1
19535,60361,116219,3.0,2,2,0
19536,60364,116221,3.0,2,1,0
19537,60368,116223,3.0,2,2,1
19538,60374,116225,2.33,2,1,2
19539,60378,116226,2.67,4,3,3
19540,60379,116226,3.0,3,3,2
19541,60380,116226,3.0,3,3,2
19542,60381,116226,2.0,3,2,1
19543,60382,116226,2.0,4,3,3
19544,60385,116227,3.0,3,2,3
19545,60387,116227,3.0,1,1,1
19546,60388,116227,3.0,2,2,2
19547,60390,116227,2.67,3,2,2
19548,60398,116230,2.33,1,1,1
19549,60399,116230,3.0,2,2,1
19550,60409,116234,1.67,3,0,1
19551,60412,116235,2.67,2,2,2
19552,60415,116237,3.0,4,4,3
19553,60416,116237,3.0,2,2,2
19554,60418,116238,3.0,3,3,1
19555,60420,116239,1.67,1,0,0
19556,60424,116240,3.0,3,2,2
19557,60428,116241,1.67,3,1,2
19558,60430,116242,2.67,4,3,3
19559,60434,116246,1.0,2,1,1
19560,60435,116247,3.0,4,3,1
19561,60438,116248,3.0,3,3,3
19562,60451,116251,2.0,2,1,1
19563,60457,116255,3.0,4,3,1
19564,60458,116256,2.67,1,1,1
19565,60459,116256,2.67,1,0,0
19566,60462,116257,2.0,4,1,3
19567,60463,116257,1.67,3,0,1
19568,60466,116258,1.33,3,1,0
19569,60472,116260,2.67,4,4,4
19570,60474,116261,2.33,4,2,2
19571,60481,116262,3.0,3,3,3
19572,60482,116262,2.33,3,2,2
19573,60485,116262,3.0,1,0,0
19574,60486,116262,1.33,3,2,2
19575,60487,116262,3.0,2,2,2
19576,60489,116262,2.33,3,2,2
19577,60490,116262,2.33,3,1,3
19578,60493,116262,3.0,6,6,6
19579,60494,116262,3.0,3,3,3
19580,60495,116262,3.0,3,2,2
19581,60497,116263,2.33,2,1,2
19582,60498,116263,1.67,3,2,2
19583,60500,116263,2.67,4,4,4
19584,60502,116263,1.0,4,2,2
19585,60504,116264,2.0,3,2,2
19586,60514,116268,2.0,5,3,3
19587,60516,116268,2.33,2,1,1
19588,60517,116268,2.33,2,2,2
19589,60519,116269,1.67,2,1,1
19590,60526,116273,2.0,2,0,1
19591,60530,116274,3.0,3,2,2
19592,60532,116275,3.0,2,1,2
19593,60533,116276,2.33,3,2,1
19594,60534,116276,2.33,3,3,3
19595,60536,116277,2.33,3,2,2
19596,60537,116277,2.33,3,2,2
19597,60538,116278,3.0,4,3,1
19598,60540,116279,1.67,5,1,2
19599,60544,116280,2.33,2,1,2
19600,60551,116284,2.0,6,3,5
19601,60552,116284,2.33,5,2,3
19602,60563,116285,2.67,3,2,2
19603,60568,116287,3.0,3,3,2
19604,60569,116287,3.0,3,3,3
19605,60570,116287,3.0,3,3,3
19606,60573,116287,2.67,1,1,1
19607,60578,116288,2.67,4,3,2
19608,60582,116288,3.0,2,2,2
19609,60583,116288,2.67,3,1,3
19610,60587,116290,3.0,4,2,2
19611,60591,116292,3.0,3,2,2
19612,60592,116292,2.0,5,3,3
19613,60599,116294,1.67,3,1,2
19614,60601,116295,2.0,2,1,2
19615,60608,116295,2.67,4,1,2
19616,60611,116295,2.67,5,2,3
19617,60613,116297,2.67,8,8,5
19618,60615,116299,3.0,2,2,2
19619,60620,116300,2.67,1,1,1
19620,60622,116300,2.33,3,1,0
19621,60623,116300,3.0,2,1,1
19622,60625,116302,1.67,4,1,1
19623,60628,116303,3.0,2,2,2
19624,60634,116305,3.0,2,1,1
19625,60637,116305,1.33,4,1,2
19626,60639,116306,3.0,1,1,1
19627,60641,116308,2.67,4,4,3
19628,60642,116308,1.67,3,2,2
19629,60643,116308,2.0,3,2,2
19630,60645,116308,3.0,3,3,3
19631,60646,116308,2.0,4,4,3
19632,60647,116308,1.33,3,2,2
19633,60655,116309,2.67,3,2,3
19634,60658,116311,3.0,1,1,1
19635,60660,116312,2.0,3,1,1
19636,60664,116313,3.0,2,2,1
19637,60665,116314,2.33,3,2,2
19638,60667,116314,3.0,4,4,4
19639,60670,116315,2.33,4,2,2
19640,60671,116315,2.67,5,3,3
19641,60677,116315,2.33,7,4,5
19642,60684,116318,2.33,3,2,2
19643,60685,116318,2.0,3,2,2
19644,60689,116318,2.67,2,2,2
19645,60690,116318,2.67,2,2,2
19646,60693,116319,3.0,2,0,1
19647,60694,116319,2.0,5,2,3
19648,60699,116319,2.0,5,1,3
19649,60700,116319,2.67,3,2,2
19650,60706,116319,3.0,4,2,2
19651,60707,116319,2.33,2,0,1
19652,60713,116324,2.67,3,2,2
19653,60715,116324,3.0,4,3,4
19654,60716,116324,2.33,2,1,1
19655,60717,116324,2.0,3,2,2
19656,60718,116324,1.33,2,1,1
19657,60721,116325,3.0,5,2,4
19658,60722,116326,2.33,4,3,3
19659,60723,116326,2.33,4,3,3
19660,60724,116326,3.0,2,2,2
19661,60725,116327,2.0,2,2,0
19662,60727,116328,2.33,2,2,2
19663,60728,116328,2.33,3,2,2
19664,60734,116328,2.0,5,1,3
19665,60739,116329,2.0,5,2,3
19666,60740,116330,1.0,1,0,0
19667,60741,116331,2.0,4,2,2
19668,60743,116332,3.0,3,3,3
19669,60744,116332,2.67,4,3,2
19670,60747,116333,3.0,4,2,2
19671,60748,116334,2.67,8,4,6
19672,60749,116334,3.0,3,3,3
19673,60753,116334,3.0,3,3,3
19674,60755,116334,2.0,3,0,2
19675,60758,116335,3.0,2,1,1
19676,60762,116336,1.67,4,4,4
19677,60763,116337,2.33,2,2,2
19678,60771,116340,3.0,3,0,0
19679,60774,116340,1.0,2,0,0
19680,60776,116341,3.0,2,2,2
19681,60777,116342,3.0,2,2,2
19682,60780,116343,2.33,2,1,1
19683,60781,116344,3.0,3,1,1
19684,60784,116344,2.33,3,2,3
19685,60787,116345,2.33,2,1,1
19686,60790,116346,2.67,4,2,3
19687,60794,116346,3.0,3,2,2
19688,60795,116346,3.0,2,1,2
19689,60798,116347,2.33,5,3,2
19690,60799,116347,3.0,2,2,2
19691,60801,116348,2.0,3,2,2
19692,60803,116349,1.67,4,4,3
19693,60804,116349,2.0,2,1,1
19694,60806,116350,3.0,4,2,3
19695,60808,116351,2.67,3,2,2
19696,60810,116351,2.67,3,2,2
19697,60813,116354,2.67,2,2,1
19698,60814,116354,3.0,4,3,3
19699,60816,116356,2.67,2,2,2
19700,60817,116357,3.0,2,2,2
19701,60818,116357,3.0,2,2,2
19702,60823,116359,3.0,2,1,1
19703,60825,116361,3.0,2,2,2
19704,60827,116362,2.0,3,2,2
19705,60829,116363,2.0,6,1,2
19706,60832,116363,1.67,2,0,0
19707,60834,116363,2.67,3,1,2
19708,60850,116371,1.67,3,2,2
19709,60851,116371,1.67,1,0,0
19710,60854,116374,3.0,2,1,1
19711,60855,116375,3.0,3,3,3
19712,60857,116376,2.33,3,2,2
19713,60859,116377,3.0,3,3,2
19714,60862,116379,2.0,2,1,1
19715,60866,116379,2.67,4,1,1
19716,60867,116379,2.0,2,1,1
19717,60872,116380,2.0,4,2,2
19718,60875,116381,3.0,2,1,1
19719,60877,116382,2.33,5,1,4
19720,60878,116382,1.33,3,1,2
19721,60880,116383,2.67,4,4,4
19722,60883,116383,2.0,4,3,2
19723,60884,116384,2.33,5,4,3
19724,60887,116387,2.67,2,0,0
19725,60889,116387,3.0,2,1,1
19726,60891,116387,2.33,3,1,1
19727,60892,116388,3.0,2,2,2
19728,60893,116389,2.33,5,4,3
19729,60894,116389,2.33,2,1,1
19730,60896,116389,2.0,3,2,1
19731,60901,116390,3.0,2,0,0
19732,60902,116391,2.0,2,2,0
19733,60905,116392,2.67,2,2,1
19734,60906,116392,2.67,2,2,1
19735,60907,116393,2.67,3,3,3
19736,60910,116395,3.0,4,4,4
19737,60911,116396,2.67,2,2,1
19738,60913,116397,2.33,3,2,2
19739,60916,116398,2.33,2,2,2
19740,60922,116399,3.0,2,2,2
19741,60927,116399,2.33,2,0,0
19742,60929,116400,2.0,3,2,2
19743,60935,116402,2.0,6,3,4
19744,60936,116402,2.67,5,2,2
19745,60937,116402,2.67,2,1,2
19746,60944,116405,3.0,2,2,2
19747,60945,116405,3.0,2,2,2
19748,60952,116407,2.33,4,2,2
19749,60954,116408,1.0,6,2,2
19750,60956,116408,2.0,3,1,1
19751,60960,116409,3.0,3,2,2
19752,60961,116410,2.33,2,1,1
19753,60963,116410,2.0,2,0,2
19754,60964,116411,2.67,4,2,2
19755,60965,116411,3.0,3,3,3
19756,60966,116411,2.33,4,4,4
19757,60969,116411,3.0,2,1,1
19758,60972,116412,2.67,3,3,2
19759,60973,116413,3.0,2,2,2
19760,60974,116414,2.0,2,1,2
19761,60981,116415,2.33,3,2,2
19762,60986,116416,2.67,2,1,1
19763,60990,116417,3.0,2,2,2
19764,60991,116417,1.0,2,0,0
19765,60996,116418,2.33,5,3,3
19766,60997,116419,2.67,2,2,0
19767,61001,116420,2.67,4,1,1
19768,61006,116420,2.67,1,0,0
19769,61013,116421,2.33,1,0,0
19770,61019,116423,2.0,3,1,1
19771,61023,116424,2.67,2,2,2
19772,61029,116426,3.0,3,2,3
19773,61030,116426,2.0,2,1,2
19774,61031,116426,3.0,3,3,3
19775,61032,116427,1.67,5,1,4
19776,61033,116427,3.0,2,2,1
19777,61034,116428,2.67,4,3,4
19778,61035,116429,2.67,1,1,1
19779,61036,116430,3.0,2,0,1
19780,61039,116430,3.0,3,3,3
19781,61041,116431,3.0,3,3,1
19782,61044,116432,2.33,1,1,1
19783,61048,116433,2.33,1,0,0
19784,61052,116435,2.67,5,4,3
19785,61056,116437,2.0,3,0,1
19786,61064,116438,2.67,2,2,0
19787,61068,116440,2.33,2,2,0
19788,61070,116441,2.67,3,1,1
19789,61072,116441,3.0,2,2,2
19790,61073,116442,2.67,2,2,2
19791,61076,116444,2.67,3,2,2
19792,61077,116444,3.0,3,3,3
19793,61078,116445,2.0,3,2,1
19794,61079,116445,2.67,2,2,2
19795,61084,116446,3.0,2,1,2
19796,61085,116446,2.33,3,2,2
19797,61086,116447,2.0,4,2,2
19798,61090,116448,3.0,3,3,3
19799,61092,116449,2.67,2,2,2
19800,61094,116451,1.33,5,3,3
19801,61096,116451,2.67,2,0,1
19802,61099,116453,2.67,6,4,3
19803,61106,116455,3.0,4,2,2
19804,61108,116456,3.0,5,3,3
19805,61109,116457,2.67,2,2,2
19806,61118,116461,2.33,2,1,1
19807,61129,116464,1.33,3,2,2
19808,61132,116465,1.67,4,2,3
19809,61137,116467,1.67,3,3,3
19810,61143,116470,2.67,4,4,4
19811,61147,116471,2.33,1,0,0
19812,61152,116472,2.0,1,1,1
19813,61156,116473,3.0,3,3,2
19814,61164,116475,2.67,3,2,3
19815,61167,116477,3.0,1,1,1
19816,61170,116477,2.67,2,1,1
19817,61171,116477,2.33,3,2,1
19818,61175,116479,2.33,3,0,0
19819,61180,116481,1.33,3,2,2
19820,61187,116483,3.0,3,3,2
19821,61192,116483,2.0,4,1,1
19822,61193,116483,2.67,3,2,1
19823,61194,116483,2.67,4,2,1
19824,61198,116486,3.0,4,2,2
19825,61200,116487,3.0,4,2,3
19826,61201,116487,3.0,2,2,2
19827,61205,116487,1.67,3,2,2
19828,61207,116488,2.67,3,3,2
19829,61208,116489,2.67,3,1,1
19830,61209,116489,3.0,3,2,2
19831,61210,116490,3.0,2,2,2
19832,61212,116491,3.0,4,4,4
19833,61218,116492,2.33,2,0,0
19834,61222,116493,3.0,2,1,1
19835,61223,116494,3.0,2,2,2
19836,61224,116495,2.33,5,2,2
19837,61225,116496,3.0,3,3,2
19838,61227,116496,2.33,5,2,3
19839,61228,116496,3.0,2,2,1
19840,61236,116502,2.0,1,1,1
19841,61240,116502,2.33,3,2,2
19842,61255,116508,2.33,3,2,3
19843,61260,116510,1.67,3,0,1
19844,61264,116512,2.0,2,1,1
19845,61266,116513,2.67,3,3,3
19846,61267,116514,3.0,3,2,1
19847,61275,116515,2.0,2,1,1
19848,61282,116520,2.67,2,1,2
19849,61283,116520,2.33,2,2,1
19850,61284,116521,2.33,3,3,3
19851,61285,116522,2.67,3,3,3
19852,61287,116524,3.0,4,3,2
19853,61288,116524,2.33,3,1,1
19854,61289,116524,2.0,3,1,3
19855,61290,116524,2.67,5,2,4
19856,61293,116524,2.67,3,2,3
19857,61296,116524,2.67,2,0,1
19858,61299,116526,1.67,1,1,1
19859,61305,116527,3.0,3,3,3
19860,61308,116529,2.67,4,1,3
19861,61313,116530,2.0,4,3,3
19862,61315,116530,2.67,6,2,4
19863,61317,116530,1.67,4,2,3
19864,61318,116530,1.0,4,2,2
19865,61323,116531,1.33,3,2,2
19866,61327,116531,2.0,3,1,2
19867,61331,116531,2.67,4,1,3
19868,61333,116532,3.0,2,2,2
19869,61336,116532,2.33,3,3,3
19870,61337,116533,2.0,2,2,1
19871,61338,116533,2.67,2,1,1
19872,61340,116534,3.0,2,1,1
19873,61342,116536,2.33,5,4,5
19874,61346,116538,2.67,2,1,2
19875,61347,116539,2.67,4,4,1
19876,61349,116541,2.67,5,2,4
19877,61352,116541,1.67,3,1,1
19878,61364,116546,2.0,6,3,3
19879,61366,116546,2.67,3,0,0
19880,61368,116546,2.67,2,1,1
19881,61369,116546,1.33,4,1,1
19882,61370,116546,1.67,1,0,0
19883,61374,116546,3.0,3,1,2
19884,61377,116547,3.0,2,1,2
19885,61378,116547,1.67,3,2,2
19886,61381,116547,2.67,2,1,2
19887,61383,116548,1.33,3,1,1
19888,61385,116548,3.0,4,3,3
19889,61386,116549,3.0,3,3,3
19890,61387,116550,3.0,2,2,2
19891,61388,116550,2.33,7,5,3
19892,61390,116551,3.0,2,2,2
19893,61396,116554,3.0,2,2,2
19894,61399,116555,3.0,4,2,3
19895,61409,116558,3.0,3,1,1
19896,61414,116558,2.0,3,1,1
19897,61417,116561,3.0,1,1,0
19898,61418,116562,3.0,2,2,2
19899,61421,116564,3.0,3,1,2
19900,61423,116565,3.0,3,3,1
19901,61426,116567,2.67,2,1,1
19902,61427,116567,1.0,2,1,1
19903,61428,116567,2.33,3,2,1
19904,61431,116567,2.0,4,3,4
19905,61435,116568,3.0,2,1,1
19906,61436,116568,2.33,3,2,1
19907,61439,116570,3.0,1,1,1
19908,61440,116571,3.0,3,3,3
19909,61445,116572,2.33,2,0,0
19910,61446,116573,3.0,1,1,1
19911,61452,116578,3.0,4,4,3
19912,61454,116579,2.33,2,2,2
19913,61458,116581,2.33,3,3,2
19914,61466,116583,2.33,2,0,2
19915,61468,116584,2.33,4,2,3
19916,61470,116585,2.67,2,0,0
19917,61471,116585,2.33,3,3,3
19918,61472,116586,3.0,2,2,2
19919,61474,116587,2.67,2,2,1
19920,61479,116588,2.67,3,2,2
19921,61480,116588,2.0,4,2,3
19922,61481,116588,3.0,3,2,2
19923,61482,116588,2.33,3,1,2
19924,61483,116588,3.0,3,3,3
19925,61484,116588,2.67,5,3,3
19926,61485,116589,3.0,2,2,2
19927,61486,116589,3.0,3,3,3
19928,61494,116593,3.0,3,3,1
19929,61495,116594,2.0,2,2,2
19930,61496,116595,3.0,2,1,1
19931,61498,116595,2.67,6,1,6
19932,61499,116595,3.0,3,2,3
19933,61500,116595,2.67,3,2,3
19934,61502,116596,2.33,4,1,2
19935,61503,116596,3.0,2,2,2
19936,61504,116597,2.67,2,2,2
19937,61506,116598,2.0,2,1,1
19938,61508,116599,2.0,3,2,3
19939,61510,116600,3.0,2,2,2
19940,61511,116601,2.33,3,2,2
19941,61512,116601,2.0,4,2,2
19942,61514,116601,2.67,3,1,1
19943,61516,116602,3.0,2,2,2
19944,61518,116604,3.0,1,1,1
19945,61524,116606,2.67,2,1,1
19946,61528,116607,3.0,3,2,2
19947,61530,116607,3.0,2,0,1
19948,61533,116609,3.0,2,1,1
19949,61540,116613,2.33,1,1,1
19950,61541,116614,3.0,4,3,3
19951,61542,116615,3.0,2,1,1
19952,61544,116616,1.33,3,1,0
19953,61549,116619,2.33,1,1,0
19954,61554,116623,2.67,4,2,2
19955,61555,116623,2.33,3,2,2
19956,61564,116624,2.67,3,2,2
19957,61568,116626,3.0,3,3,3
19958,61574,116628,1.33,3,2,2
19959,61576,116629,3.0,3,3,2
19960,61581,116630,1.33,2,1,1
19961,61582,116630,2.67,2,1,1
19962,61584,116630,2.33,2,1,1
19963,61588,116632,2.0,2,0,0
19964,61589,116633,2.0,3,1,1
19965,61592,116633,2.33,2,1,1
19966,61598,116636,3.0,1,1,0
19967,61599,116637,2.0,5,3,2
19968,61602,116639,2.67,4,3,0
19969,61604,116641,3.0,2,2,0
19970,61605,116642,2.67,3,2,3
19971,61606,116642,2.67,2,1,1
19972,61608,116643,2.33,1,1,1
19973,61610,116644,2.33,3,2,2
19974,61616,116646,2.33,4,4,4
19975,61629,116648,2.33,2,2,2
19976,61633,116652,1.67,3,1,0
19977,61634,116653,2.67,2,1,1
19978,61636,116654,2.33,2,2,2
19979,61638,116655,3.0,2,1,2
19980,61639,116656,2.67,4,3,1
19981,61640,116657,2.0,2,0,0
19982,61641,116657,3.0,2,1,1
19983,61645,116658,2.67,1,1,1
19984,61647,116658,2.0,4,2,2
19985,61651,116661,3.0,2,2,2
19986,61653,116662,2.33,4,1,1
19987,61655,116662,1.33,2,0,0
19988,61656,116662,1.0,4,1,2
19989,61660,116662,2.67,3,2,2
19990,61661,116662,2.33,2,1,2
19991,61662,116663,1.67,3,0,1
19992,61664,116664,2.33,1,1,1
19993,61667,116665,2.33,1,1,1
19994,61668,116665,2.33,3,1,1
