id,product_uid,relevance,len_of_query,word_in_title,word_in_description
31980,107074,2.0,3,2,3
31981,107074,2.67,2,1,2
31984,107075,3.0,2,2,2
31985,107075,3.0,4,3,2
31987,107075,2.33,9,8,6
31988,107075,2.67,4,3,3
31989,107076,2.67,2,1,2
31992,107078,2.0,3,1,2
31993,107078,2.0,4,3,3
31995,107079,2.33,5,3,1
31997,107080,2.33,2,1,1
31998,107080,1.67,2,1,1
32000,107080,3.0,2,2,2
32007,107082,2.67,4,2,3
32009,107082,1.67,2,1,1
32014,107083,3.0,2,2,2
32015,107084,1.67,1,0,1
32017,107085,2.67,3,2,2
32020,107085,2.33,3,0,2
32025,107087,2.0,2,1,2
32027,107087,2.33,3,1,1
32039,107091,2.33,1,1,1
32040,107092,3.0,3,2,3
32042,107092,2.67,2,1,1
32044,107093,3.0,2,1,1
32046,107093,1.67,4,2,2
32048,107093,2.67,3,3,3
32056,107093,2.33,3,2,3
32057,107093,2.33,3,1,2
32062,107095,1.67,2,1,0
32063,107095,3.0,3,2,1
32065,107095,2.67,2,2,2
32067,107096,2.33,2,0,0
32075,107099,2.67,2,1,1
32076,107100,1.67,1,1,1
32077,107100,1.33,1,1,1
32078,107100,2.33,3,2,2
32081,107101,2.67,2,2,2
32084,107102,2.33,1,0,1
32086,107103,2.67,1,1,1
32087,107104,2.0,3,3,3
32088,107105,2.67,2,2,2
32090,107105,2.33,2,1,1
32091,107105,2.67,2,1,1
32093,107105,2.67,3,1,1
32096,107108,2.0,5,2,3
32098,107108,3.0,2,2,2
32099,107108,2.67,3,2,2
32102,107110,2.33,3,1,3
32104,107111,2.67,2,2,2
32105,107112,2.0,5,2,3
32115,107112,2.67,6,4,4
32117,107112,3.0,3,2,2
32124,107114,2.33,2,0,2
32127,107114,3.0,2,1,2
32129,107114,3.0,2,1,2
32134,107114,2.67,3,1,2
32137,107116,2.67,3,3,3
32141,107117,2.67,3,3,2
32143,107118,3.0,3,2,3
32145,107119,2.67,3,2,3
32146,107119,2.0,3,2,3
32147,107120,3.0,2,2,2
32148,107120,3.0,2,2,1
32150,107121,3.0,3,3,3
32154,107124,2.0,5,4,4
32157,107124,2.33,4,3,3
32159,107126,2.67,3,3,2
32171,107131,2.67,2,1,2
32176,107132,2.33,4,2,2
32179,107132,2.0,5,3,3
32181,107133,2.67,4,1,1
32183,107133,2.33,3,2,2
32184,107133,3.0,2,2,2
32189,107133,2.0,3,2,3
32191,107133,2.0,5,1,2
32193,107133,2.33,2,1,1
32194,107134,1.67,3,1,0
32200,107139,3.0,3,3,2
32202,107140,2.33,6,4,1
32204,107140,2.33,4,4,1
32205,107141,3.0,2,1,1
32206,107141,2.0,1,0,0
32207,107141,2.0,2,0,1
32208,107141,2.67,4,1,3
32211,107141,2.33,8,4,4
32213,107141,2.33,3,0,2
32216,107141,2.33,2,2,2
32217,107141,3.0,2,2,2
32218,107142,2.67,3,2,2
32227,107144,2.67,6,6,6
32228,107145,2.67,2,1,1
32229,107146,3.0,3,2,1
32230,107147,3.0,2,0,0
32231,107148,1.33,5,5,5
32239,107151,3.0,2,2,1
32243,107152,3.0,4,4,3
32248,107152,2.0,3,2,2
32250,107152,2.0,3,2,2
32256,107153,2.33,7,4,5
32258,107153,2.33,5,5,4
32259,107154,3.0,3,2,2
32261,107155,3.0,3,3,3
32263,107156,2.67,4,2,2
32264,107157,1.33,3,2,2
32267,107158,2.67,3,3,1
32269,107158,3.0,3,2,1
32270,107158,2.67,3,1,2
32271,107159,3.0,2,0,1
32273,107159,2.33,2,0,0
32278,107159,2.67,3,1,2
32279,107159,2.0,2,0,0
32280,107159,2.67,3,1,2
32281,107159,3.0,3,1,2
32283,107159,2.67,2,0,1
32284,107159,3.0,3,1,2
32285,107159,2.67,3,0,1
32288,107162,3.0,2,2,1
32290,107163,1.67,4,1,1
32291,107163,2.0,5,3,5
32292,107164,3.0,2,2,1
32297,107166,3.0,3,1,2
32302,107168,3.0,4,4,4
32304,107170,2.67,1,1,1
32305,107171,1.67,3,1,0
32308,107173,1.33,3,1,2
32310,107174,2.33,3,2,2
32311,107174,3.0,4,1,2
32313,107174,3.0,4,4,4
32315,107174,3.0,4,4,4
32317,107174,1.67,3,3,3
32321,107175,2.67,1,0,1
32322,107175,2.0,3,2,2
32326,107176,3.0,3,3,3
32327,107176,3.0,3,3,3
32330,107177,2.67,1,1,1
32333,107177,1.33,2,1,1
32338,107178,1.33,3,2,2
32339,107178,2.33,2,2,2
32341,107180,3.0,2,1,1
32347,107181,2.0,3,1,1
32348,107181,3.0,4,4,4
32351,107181,2.33,4,2,2
32353,107181,2.33,2,1,2
32355,107182,2.67,5,1,2
32356,107182,2.0,3,1,1
32357,107182,2.67,2,1,1
32358,107182,2.67,2,2,2
32362,107183,3.0,2,2,2
32365,107184,3.0,2,2,2
32366,107185,2.67,5,1,4
32371,107187,3.0,3,3,1
32374,107188,2.67,3,2,1
32376,107188,2.0,4,2,1
32377,107188,2.33,4,2,1
32378,107189,1.67,4,2,3
32384,107189,2.33,3,2,3
32385,107189,2.0,3,0,0
32391,107189,1.67,4,1,3
32396,107189,1.67,5,1,3
32398,107190,2.33,4,1,3
32407,107192,3.0,3,2,1
32412,107194,2.33,2,0,0
32418,107197,3.0,3,3,3
32420,107198,1.67,3,1,2
32422,107198,1.33,2,1,2
32425,107198,1.67,2,1,2
32426,107198,2.67,2,0,1
32428,107199,1.67,2,0,2
32429,107200,3.0,1,0,1
32431,107201,3.0,4,4,4
32433,107201,3.0,4,4,4
32443,107202,2.33,3,2,3
32445,107202,2.67,2,2,2
32448,107202,1.67,5,2,3
32450,107203,3.0,2,1,1
32451,107204,3.0,3,3,3
32458,107206,3.0,3,3,3
32460,107207,2.67,4,3,3
32461,107208,3.0,3,3,3
32469,107211,3.0,3,3,3
32470,107211,3.0,3,2,3
32476,107213,1.67,5,2,3
32480,107214,2.67,3,3,3
32481,107215,2.0,1,1,1
32482,107216,2.67,3,2,2
32487,107219,2.67,2,2,0
32495,107220,2.33,2,1,0
32498,107221,2.67,5,4,4
32500,107221,2.0,5,2,2
32506,107221,2.33,3,0,1
32508,107223,2.67,5,2,2
32517,107225,1.67,5,3,3
32522,107228,2.0,3,2,2
32523,107229,2.33,4,1,3
32527,107229,3.0,2,2,2
32530,107229,2.33,3,1,3
32531,107229,3.0,3,1,2
32532,107229,1.67,5,3,3
32534,107230,2.33,4,2,2
32535,107230,3.0,3,3,3
32536,107230,2.67,3,2,1
32538,107231,2.0,5,2,1
32539,107231,3.0,4,4,3
32542,107231,1.75,4,1,1
32545,107231,1.67,4,2,3
32549,107231,3.0,5,4,4
32555,107235,1.67,3,1,1
32558,107235,2.33,3,2,2
32562,107237,1.67,3,2,1
32563,107237,1.33,4,2,2
32564,107237,3.0,3,3,3
32565,107237,3.0,2,1,1
32567,107238,1.33,7,4,3
32573,107241,2.67,4,3,3
32576,107243,2.67,3,2,2
32580,107244,3.0,3,2,3
32585,107246,2.33,4,2,3
32586,107246,2.0,1,0,0
32588,107247,2.33,3,3,3
32590,107247,2.67,2,2,2
32593,107249,3.0,1,1,1
32595,107250,1.0,2,0,0
32598,107250,2.33,3,0,1
32602,107250,2.67,2,0,1
32604,107250,1.33,5,0,1
32608,107251,2.33,7,5,6
32615,107251,3.0,3,2,2
32617,107252,2.33,2,2,1
32623,107255,1.33,3,2,3
32624,107256,2.33,2,2,2
32637,107261,1.67,4,3,1
32639,107262,3.0,3,3,3
32642,107262,2.33,4,2,3
32644,107264,2.33,2,1,1
32646,107264,2.33,2,1,1
32652,107267,3.0,3,3,2
32659,107270,3.0,2,2,2
32661,107271,1.67,3,2,3
32662,107271,2.67,3,1,1
32663,107271,2.67,3,3,3
32665,107272,1.33,4,1,2
32668,107274,1.67,3,2,2
32669,107274,2.33,3,2,2
32681,107280,3.0,3,3,2
32683,107280,3.0,3,2,2
32684,107281,2.67,2,2,2
32686,107282,3.0,3,1,2
32689,107284,2.67,3,2,3
32690,107285,3.0,2,0,0
32693,107285,2.33,2,2,2
32694,107285,2.0,4,2,3
32697,107286,2.33,2,0,0
32698,107287,3.0,2,1,1
32709,107291,1.67,1,0,0
32710,107291,2.33,2,0,0
32715,107291,2.0,4,3,3
32717,107292,3.0,3,3,3
32718,107293,2.67,3,2,2
32721,107294,2.0,2,2,2
32731,107297,2.0,2,1,1
32736,107298,1.67,2,2,2
32740,107299,3.0,2,2,2
32741,107300,2.67,2,0,1
32742,107300,2.67,2,1,1
32743,107301,3.0,2,1,2
32746,107304,2.67,3,3,2
32747,107305,3.0,2,1,2
32748,107305,2.67,2,2,2
32751,107306,1.67,3,1,1
32753,107307,3.0,3,3,3
32754,107308,2.67,5,4,4
32763,107308,2.0,3,2,2
32766,107309,2.67,3,2,2
32767,107309,3.0,2,2,2
32768,107309,3.0,2,2,2
32773,107311,2.33,3,2,1
32776,107312,2.33,3,1,2
32777,107312,3.0,3,2,2
32778,107313,3.0,2,2,2
32783,107314,2.33,4,2,1
32790,107316,2.67,3,3,2
32791,107316,2.67,5,4,4
32792,107317,3.0,2,2,2
32794,107318,3.0,3,3,3
32798,107320,3.0,4,4,4
32799,107320,2.67,3,3,3
32802,107323,2.33,3,3,3
32810,107325,2.67,5,4,4
32812,107326,3.0,3,3,3
32814,107327,2.0,3,2,2
32817,107327,2.0,5,4,5
32822,107328,3.0,3,3,2
32827,107330,2.67,2,2,2
32833,107334,2.33,3,1,1
32835,107335,2.33,4,2,3
32837,107335,2.33,2,1,0
32841,107336,2.33,5,3,3
32843,107337,1.67,4,2,2
32846,107337,2.33,5,3,3
32853,107337,2.33,3,1,2
32854,107338,2.67,6,5,4
32857,107341,1.67,2,2,2
32859,107342,2.33,5,2,2
32860,107342,3.0,2,2,2
32866,107342,2.0,3,2,2
32872,107343,3.0,2,2,2
32881,107347,1.67,4,2,2
32893,107353,1.0,5,1,4
32895,107354,3.0,3,2,2
32896,107354,2.33,3,2,2
32897,107355,3.0,2,2,2
32899,107357,3.0,3,3,2
32909,107359,2.67,3,2,2
32912,107361,2.0,3,2,2
32916,107361,3.0,2,2,1
32919,107361,2.67,4,3,3
32920,107361,2.0,5,3,3
32926,107361,2.0,3,2,2
32928,107362,3.0,3,2,0
32931,107364,1.67,2,2,0
32941,107366,2.33,3,1,2
32945,107367,1.67,6,2,4
32946,107367,3.0,2,1,1
32949,107367,3.0,3,3,3
32953,107370,1.67,3,2,2
32956,107370,2.33,3,1,2
32958,107370,3.0,2,0,1
32970,107374,2.67,3,2,2
32971,107374,2.0,2,2,2
32973,107375,2.67,3,3,3
32982,107377,3.0,3,1,1
32983,107377,2.33,3,1,1
32995,107379,2.67,3,3,3
32997,107379,1.67,3,2,2
33000,107382,1.67,3,2,2
33002,107383,3.0,4,2,4
33006,107384,3.0,2,2,2
33009,107385,3.0,4,2,3
33014,107387,2.67,3,2,1
33015,107388,3.0,2,1,0
33019,107390,2.33,3,2,2
33022,107390,2.33,1,0,0
33027,107392,3.0,2,1,2
33029,107392,2.67,3,1,2
33030,107392,2.33,5,2,3
33035,107393,3.0,3,2,2
33040,107396,2.67,2,2,1
33041,107396,2.67,4,3,2
33042,107396,3.0,2,1,1
33046,107396,2.33,4,2,1
33050,107397,1.0,2,0,0
33056,107398,1.0,4,2,0
33057,107398,2.33,4,2,4
33064,107398,2.67,2,1,2
33065,107399,2.33,3,3,1
33068,107402,3.0,3,3,3
33069,107402,3.0,3,3,3
33070,107403,2.33,1,0,0
33077,107405,3.0,2,2,2
33078,107406,2.67,3,2,2
33080,107407,2.0,2,2,2
33082,107408,2.0,2,1,1
33084,107408,3.0,3,2,1
33086,107409,2.67,2,1,1
33096,107416,2.33,3,1,0
33098,107416,2.33,5,5,5
33108,107417,2.0,3,2,1
33111,107419,3.0,2,2,1
33112,107420,1.33,3,2,1
33113,107420,2.67,2,1,1
33114,107421,2.67,4,3,3
33115,107422,3.0,2,1,1
33116,107422,2.0,2,2,2
33118,107422,2.33,2,1,1
33119,107422,2.0,3,0,1
33120,107422,2.33,2,2,2
33121,107422,1.67,3,1,2
33122,107422,2.67,4,2,4
33126,107422,1.67,2,0,2
33129,107422,2.67,3,0,1
33130,107422,2.67,2,1,2
33140,107426,1.33,1,1,0
33142,107428,2.67,2,2,2
33150,107432,2.0,3,1,0
33159,107436,2.67,5,3,3
33167,107439,2.0,2,2,2
33168,107439,3.0,2,2,2
33169,107440,2.67,3,2,2
33171,107442,2.33,2,0,1
33172,107442,3.0,2,1,2
33174,107443,2.0,3,1,1
33176,107444,3.0,3,2,3
33178,107445,3.0,2,2,2
33184,107448,3.0,2,2,2
33187,107449,3.0,2,1,1
33190,107449,2.67,5,2,4
33193,107451,2.67,3,0,1
33199,107453,3.0,2,2,2
33200,107454,2.67,3,3,3
33203,107457,2.33,3,2,2
33205,107457,2.0,4,2,2
33206,107457,3.0,3,3,3
33207,107457,2.33,4,3,3
33210,107459,2.33,3,2,2
33213,107459,2.67,2,1,1
33217,107461,1.33,3,3,3
33219,107462,2.0,6,4,3
33222,107462,3.0,3,3,0
33223,107462,3.0,3,2,1
33224,107462,3.0,2,2,1
33226,107463,3.0,3,1,1
33230,107465,2.67,5,3,3
33232,107467,2.33,3,1,0
33233,107467,2.0,3,1,0
33240,107467,2.33,2,0,1
33243,107467,2.67,1,1,1
33247,107468,2.67,3,2,2
33250,107469,3.0,3,1,2
33253,107470,2.33,3,2,2
33255,107470,2.67,3,2,2
33257,107471,2.33,3,1,3
33260,107472,2.67,4,3,3
33262,107473,1.33,1,0,0
33265,107475,3.0,1,1,1
33273,107477,2.33,6,2,4
33274,107477,2.33,4,4,4
33276,107477,2.33,4,0,2
33286,107478,3.0,2,2,2
33290,107480,3.0,2,1,1
33295,107481,2.0,7,2,5
33299,107482,3.0,3,3,3
33302,107484,3.0,1,1,1
33307,107487,1.67,4,2,3
33308,107487,2.67,2,1,1
33311,107488,1.67,3,2,2
33315,107490,2.67,5,5,2
33318,107491,1.67,3,1,2
33320,107492,3.0,3,1,2
33326,107493,2.0,3,1,1
33328,107494,3.0,2,2,2
33334,107496,1.67,1,0,0
33342,107498,1.33,2,0,0
33344,107498,2.0,5,0,1
33348,107499,2.33,5,4,5
33350,107499,1.67,4,2,2
33356,107500,3.0,3,3,2
33363,107502,2.0,2,1,1
33364,107502,2.33,2,0,0
33367,107502,1.33,4,1,1
33368,107502,2.0,4,1,1
33371,107503,1.67,2,1,2
33373,107504,2.67,6,5,5
33375,107504,2.33,3,2,1
33376,107504,2.33,3,2,1
33378,107505,2.0,3,3,3
33380,107507,2.67,3,2,2
33387,107508,2.67,2,0,1
33393,107511,2.33,3,1,3
33396,107511,2.33,2,1,1
33397,107511,1.0,1,0,1
33398,107511,3.0,2,1,2
33404,107514,2.33,6,3,4
33405,107514,2.33,3,1,2
33407,107514,2.33,5,2,3
33411,107514,2.33,2,0,0
33412,107514,2.33,4,3,2
33414,107515,2.33,3,2,2
33415,107515,2.33,3,3,3
33417,107515,1.67,4,2,2
33418,107515,2.67,2,1,2
33423,107515,2.0,3,2,2
33424,107515,3.0,2,1,1
33428,107516,2.33,2,1,1
33430,107516,2.67,2,1,1
33433,107517,3.0,2,2,1
33437,107519,2.67,3,1,1
33440,107519,3.0,2,2,2
33446,107523,1.67,1,0,1
33448,107523,1.67,1,1,1
33451,107525,1.67,3,2,3
33453,107526,2.67,2,2,2
33454,107527,1.67,4,1,3
33455,107527,1.0,1,0,0
33457,107527,2.33,2,1,1
33466,107530,2.33,3,2,2
33469,107532,2.33,2,2,2
33470,107533,1.33,3,2,0
33473,107535,2.67,3,3,3
33476,107536,2.0,3,2,2
33480,107536,3.0,3,3,2
33481,107536,2.0,2,1,1
33485,107537,2.33,2,2,2
33489,107539,2.33,2,1,2
33490,107539,2.0,3,2,0
33495,107542,2.67,4,3,3
33500,107542,2.33,2,2,2
33501,107542,2.67,3,1,3
33502,107542,2.33,2,2,2
33504,107543,3.0,4,4,4
33505,107543,2.67,4,4,4
33508,107543,2.67,3,2,2
33509,107544,2.0,4,2,3
33510,107544,1.0,4,0,0
33512,107544,2.0,4,2,3
33513,107544,3.0,5,3,3
33514,107544,3.0,2,2,2
33515,107544,3.0,4,2,2
33519,107547,1.67,3,1,2
33521,107548,2.67,4,4,3
33522,107548,2.67,3,3,3
33527,107550,3.0,2,1,1
33529,107551,3.0,4,3,3
33530,107551,3.0,3,2,3
33531,107551,3.0,4,2,3
33532,107551,3.0,2,2,2
33534,107551,3.0,2,2,2
33535,107552,3.0,3,3,3
33536,107553,3.0,5,4,4
33539,107553,2.67,4,2,4
33541,107553,3.0,2,2,2
33548,107553,3.0,1,1,1
33554,107555,1.67,5,4,4
33572,107558,1.67,4,2,1
33576,107560,2.67,4,3,3
33578,107560,1.0,3,2,2
33580,107560,2.67,3,3,3
33581,107560,3.0,4,4,4
33587,107560,2.0,2,1,1
33591,107561,2.33,5,4,4
33595,107564,2.33,3,1,2
33597,107564,3.0,3,1,2
33598,107564,2.33,2,1,1
33600,107565,1.67,4,2,2
33604,107567,1.0,2,0,0
33605,107567,2.33,2,1,1
33607,107567,3.0,2,1,2
33608,107568,3.0,3,3,3
33611,107568,3.0,4,2,2
33612,107568,3.0,3,2,2
33616,107568,3.0,1,1,1
33620,107569,3.0,5,5,5
33622,107571,2.67,4,3,3
33625,107573,2.33,3,3,3
33626,107573,2.0,4,3,3
33628,107574,2.33,2,2,2
33632,107576,2.67,3,2,3
33638,107578,3.0,3,3,3
33641,107578,3.0,2,2,2
33642,107578,2.33,3,2,2
33644,107578,2.33,3,2,2
33645,107578,2.33,2,2,2
33655,107581,2.67,2,1,1
33659,107582,2.33,3,1,0
33660,107582,3.0,4,4,2
33661,107582,2.33,3,2,2
33670,107584,1.0,2,2,2
33673,107585,2.67,3,2,2
33675,107587,1.67,5,0,2
33676,107587,2.33,1,0,0
33686,107590,2.33,2,2,1
33690,107593,3.0,2,1,2
33691,107593,2.33,1,0,0
33692,107594,3.0,3,2,2
33696,107596,3.0,3,3,3
33698,107597,1.67,3,2,1
33700,107598,2.0,4,2,2
33701,107598,3.0,2,2,1
33702,107598,2.33,4,2,2
33703,107598,3.0,4,3,3
33708,107598,2.67,2,1,1
33714,107600,2.67,4,2,2
33717,107601,3.0,2,2,2
33726,107603,3.0,2,2,2
33727,107603,3.0,3,2,1
33731,107604,3.0,2,1,1
33735,107606,2.0,2,1,0
33736,107607,3.0,3,3,2
33738,107608,3.0,2,2,1
33740,107609,3.0,3,3,3
33744,107609,1.67,3,2,2
33747,107609,2.67,3,1,2
33752,107611,2.67,5,3,5
33762,107616,2.33,2,2,2
33764,107617,3.0,3,2,2
33765,107617,2.0,2,2,2
33769,107617,3.0,2,2,2
33770,107618,3.0,4,3,3
33771,107619,2.67,1,1,1
33778,107623,3.0,3,2,3
33779,107624,1.67,4,2,2
33784,107625,2.0,4,2,3
33786,107626,3.0,2,2,1
33789,107627,3.0,3,3,3
33792,107629,3.0,5,5,5
33793,107630,2.33,3,2,2
33796,107631,2.67,3,3,3
33797,107632,3.0,2,2,2
33799,107633,2.67,4,4,1
33813,107635,2.0,3,0,1
33814,107635,2.0,3,0,1
33820,107639,2.0,5,1,2
33824,107639,2.33,3,2,2
33828,107640,3.0,2,1,1
33829,107640,2.67,3,2,2
33835,107642,3.0,1,1,1
33836,107642,3.0,2,1,1
33839,107642,2.33,3,2,2
33840,107643,3.0,2,2,1
33842,107644,2.67,3,2,2
33844,107646,3.0,2,2,1
33845,107646,3.0,3,3,2
33847,107646,3.0,1,1,1
33848,107646,1.67,3,2,2
33855,107649,3.0,3,3,1
33859,107651,3.0,2,2,2
33863,107652,2.0,3,1,1
33866,107653,2.67,5,2,2
33868,107654,1.67,2,2,1
33869,107654,2.67,3,1,1
33877,107656,2.67,2,0,1
33879,107656,3.0,2,1,2
33880,107657,2.33,4,3,3
33886,107658,1.67,3,0,2
33888,107659,3.0,5,3,3
33889,107660,2.33,2,2,1
33891,107661,2.33,7,5,6
33892,107662,3.0,2,2,2
33896,107663,2.67,8,7,6
33899,107664,2.67,3,2,1
33900,107664,3.0,3,2,2
33901,107664,3.0,3,2,2
33908,107664,1.33,4,1,2
33916,107666,2.33,4,2,2
33923,107671,2.33,4,3,3
33926,107671,2.33,2,1,1
33929,107673,2.0,7,6,6
33930,107674,2.33,3,2,1
33937,107674,3.0,4,4,2
33940,107677,2.33,8,7,8
33941,107677,3.0,3,2,2
33943,107678,3.0,2,2,2
33945,107680,3.0,3,2,2
33946,107680,3.0,2,2,2
33947,107681,1.0,1,0,0
33955,107685,2.0,2,1,1
33956,107685,1.33,1,0,0
33957,107685,2.33,5,1,2
33958,107686,2.67,2,2,2
33959,107686,3.0,3,1,2
33968,107686,2.0,3,0,2
33972,107686,3.0,4,2,3
33975,107687,3.0,5,4,4
33978,107689,3.0,5,4,4
33979,107690,3.0,1,1,1
33980,107690,2.33,4,1,2
33982,107692,1.0,1,1,0
33983,107693,3.0,6,5,3
33989,107696,2.0,2,1,1
34010,107700,3.0,4,3,3
34013,107700,2.67,6,4,6
34016,107702,2.0,4,3,4
34025,107703,3.0,4,4,4
34028,107703,3.0,4,2,3
34034,107704,1.67,3,1,3
34035,107704,2.33,3,2,3
34044,107707,2.33,1,1,1
34047,107709,2.67,5,4,4
34056,107713,3.0,2,2,1
34057,107713,2.0,3,2,2
34060,107714,2.67,3,3,1
34063,107715,2.67,5,2,3
34065,107715,2.33,4,1,3
34066,107715,2.67,4,3,3
34073,107717,2.0,2,1,1
34077,107718,2.67,2,1,2
34078,107719,2.67,9,5,2
34087,107719,1.67,3,1,2
34088,107720,2.67,3,2,2
34089,107721,3.0,5,4,4
34090,107721,3.0,4,3,2
34094,107722,2.0,1,1,1
34097,107723,2.67,2,2,0
34099,107724,3.0,4,3,3
34103,107725,3.0,2,1,1
34104,107725,2.67,2,2,1
34106,107725,1.67,1,0,1
34107,107725,1.67,2,0,1
34109,107726,2.67,2,2,2
34112,107727,2.0,3,0,2
34115,107728,2.33,3,0,1
34117,107728,2.33,2,0,0
34118,107728,3.0,4,1,0
34119,107728,2.0,6,3,2
34121,107728,2.0,3,0,1
34122,107728,1.67,3,0,1
34123,107728,2.0,3,0,1
34125,107728,3.0,4,0,1
34127,107728,2.33,5,2,3
34128,107728,3.0,2,0,1
34134,107728,2.67,3,0,1
34138,107728,1.67,3,0,0
34139,107728,2.0,4,0,2
34140,107728,2.33,2,0,1
34151,107729,2.67,2,1,1
34158,107733,3.0,4,4,2
34159,107733,2.67,4,0,2
34162,107733,2.0,2,0,0
34165,107733,2.33,3,2,3
34166,107733,2.67,2,1,1
34169,107734,3.0,3,3,2
34170,107735,1.0,2,2,2
34172,107736,3.0,7,6,7
34173,107736,2.67,3,2,3
34174,107736,2.67,3,2,3
34178,107737,3.0,1,0,0
34184,107738,2.33,4,0,0
34191,107739,3.0,4,4,4
34199,107739,2.67,3,2,3
34200,107739,3.0,3,3,3
34208,107740,2.0,6,3,4
34210,107740,1.0,5,1,3
34211,107740,2.67,2,1,1
34216,107741,2.67,5,4,4
34217,107741,2.0,5,4,5
34225,107745,2.67,2,2,2
34226,107745,2.33,4,3,3
34228,107746,3.0,4,2,3
34234,107748,2.33,2,2,1
34235,107748,2.0,4,3,3
34239,107751,2.0,3,2,2
34241,107751,1.33,4,2,2
34242,107751,2.33,3,2,2
34243,107751,2.67,2,2,2
34245,107751,3.0,3,2,2
34251,107753,2.67,3,2,3
34253,107754,2.33,3,2,2
34254,107754,2.67,2,2,2
34255,107754,3.0,2,2,2
34256,107754,2.67,5,4,4
34258,107754,2.67,3,3,3
34260,107755,2.67,6,3,5
34261,107755,3.0,4,3,3
34262,107755,2.33,6,3,5
34263,107755,3.0,5,4,4
34264,107755,3.0,4,4,4
34266,107755,2.0,5,3,3
34267,107756,2.0,3,3,3
34272,107758,2.67,6,4,2
34274,107759,1.67,1,0,0
34275,107760,3.0,2,2,2
34276,107761,2.33,4,1,1
34277,107761,3.0,3,3,3
34283,107763,3.0,4,2,2
34289,107763,2.33,3,3,3
34293,107763,1.67,3,2,2
34302,107764,3.0,2,2,2
34303,107765,2.67,2,1,1
34304,107766,2.67,6,1,5
34305,107766,2.0,4,0,3
34315,107767,3.0,5,0,2
34318,107769,2.33,4,3,3
34322,107770,1.33,3,2,2
34325,107771,2.0,3,2,0
34327,107773,3.0,2,1,1
34330,107773,3.0,2,0,0
34331,107774,2.33,2,2,2
34332,107775,1.67,1,0,0
34333,107776,2.67,2,2,2
34335,107777,1.67,4,4,4
34336,107778,1.67,1,1,0
34337,107779,3.0,3,1,2
34340,107781,3.0,3,3,2
34341,107781,3.0,3,3,2
34343,107782,3.0,2,1,1
34344,107782,3.0,2,1,1
34350,107783,2.33,4,2,3
34352,107783,2.0,7,1,4
34358,107786,2.67,3,3,3
34359,107786,2.67,2,1,1
34360,107786,2.33,1,1,1
34362,107786,2.33,4,4,4
34363,107786,1.67,1,0,0
34364,107787,3.0,2,2,2
34365,107788,2.33,4,2,2
34366,107789,3.0,2,1,2
34369,107791,2.33,4,1,3
34371,107791,3.0,2,2,2
34372,107791,2.0,3,2,0
34375,107792,3.0,3,3,3
34376,107792,3.0,2,2,2
34378,107793,2.0,2,0,1
34384,107797,3.0,2,2,2
34386,107798,2.0,3,2,2
34389,107798,2.0,3,2,2
34391,107799,2.67,4,0,3
34392,107799,2.0,5,1,4
34394,107799,2.67,1,0,0
34395,107800,3.0,2,2,2
34398,107801,3.0,3,3,2
34403,107802,2.33,4,1,2
34404,107802,2.33,3,2,2
34406,107802,1.33,3,2,2
34408,107802,2.0,4,2,2
34411,107803,2.33,5,4,4
34415,107805,2.67,2,1,1
34416,107806,1.33,5,2,2
34418,107807,3.0,3,2,2
34420,107807,1.67,2,1,2
34425,107808,2.67,4,2,3
34427,107808,2.0,3,2,2
34429,107810,2.67,2,2,2
34434,107811,2.67,3,2,1
34438,107811,2.0,3,1,0
34442,107813,3.0,2,1,1
34443,107813,2.0,3,1,3
34446,107814,2.33,5,2,2
34447,107814,3.0,5,2,4
34449,107814,3.0,3,1,3
34450,107814,2.33,4,2,3
34451,107814,2.33,2,0,2
34456,107814,2.0,4,1,3
34465,107816,1.67,3,1,1
34468,107816,2.67,2,1,1
34472,107817,2.67,5,0,0
34473,107817,3.0,2,0,2
34474,107817,2.67,5,1,1
34475,107817,2.33,1,1,1
34476,107817,3.0,2,1,1
34477,107818,2.33,2,0,0
34478,107818,2.33,3,0,0
34488,107821,2.33,2,2,0
34496,107823,2.67,3,3,2
34497,107823,2.67,3,3,2
34499,107824,2.67,3,2,1
34500,107824,2.33,3,1,2
34501,107824,3.0,3,2,2
34513,107825,2.33,4,3,3
34514,107825,3.0,3,3,3
34515,107825,2.67,4,3,3
34518,107827,3.0,7,5,5
34519,107827,2.33,3,3,3
34520,107827,3.0,4,4,4
34521,107827,3.0,2,1,1
34522,107827,2.67,4,3,2
34523,107828,3.0,4,4,3
34534,107830,2.67,4,2,2
34537,107832,1.67,2,1,1
34539,107832,1.67,4,4,4
34547,107833,2.33,4,2,2
34554,107835,2.33,4,2,1
34556,107836,2.33,4,4,4
34558,107836,2.67,4,4,4
34559,107836,2.67,4,2,2
34561,107836,1.67,6,3,3
34562,107837,1.33,3,2,2
34565,107838,1.0,2,2,2
34566,107839,2.67,5,4,3
34567,107839,3.0,3,3,2
34569,107839,3.0,3,3,3
34575,107841,3.0,3,1,2
34578,107842,3.0,2,2,1
34580,107843,2.67,4,3,3
34582,107845,3.0,3,1,3
34586,107846,1.33,3,2,2
34587,107847,1.0,5,2,2
34588,107847,2.0,5,3,1
34591,107849,2.0,3,3,3
34594,107849,2.67,3,1,1
34597,107851,3.0,2,2,1
34599,107853,2.0,4,3,1
34601,107853,1.33,2,0,1
34602,107853,2.33,2,1,1
